run_index	condition	diag_score	baseline_size	empirical_p	empirical_p_low	empirical_p_two_sided	z_from_p	neglog10_p	perm_p_derangements_high	perm_p_derangements_low	perm_p_derangements_two_sided	z_perm_calibrated_derangements
455	experimental_phase2	6.0	215	0.6712962962962963	0.6064814814814815	1.0	-0.44349545297500625	0.17308574891595602	0.6704373295626704	0.5905334094665905	1.0	-0.4411210834487755
456	experimental_phase2	7.0	215	0.4027777777777778	0.7592592592592593	0.8055555555555556	0.24616364666135945	0.39493449853231233	0.39947560052439945	0.7304242695757305	0.7989512010487989	0.2547046803552597
457	experimental_phase2	4.0	215	0.9814814814814815	0.2916666666666667	0.5833333333333334	-2.0853555660318293	0.00811789022217945	0.9815970184029816	0.27032372967627033	0.5406474593525407	-2.0879098975856967
458	experimental_phase2	4.0	215	0.9814814814814815	0.375	0.75	-2.0853555660318293	0.00811789022217945	0.9813450186549814	0.3542936457063543	0.7085872914127086	-2.082356017685786
459	experimental_phase2	6.0	215	0.6990740740740741	0.6111111111111112	1.0	-0.5217393083883999	0.15547680385776147	0.6966053033946966	0.4608945391054609	0.9217890782109218	-0.5146617691282921
460	experimental_phase2	7.0	215	0.3055555555555556	0.8101851851851852	0.6111111111111112	0.5084880591093566	0.5149098156090621	0.3018396981603018	0.7953672046327954	0.6036793963206036	0.5191166526407565
461	experimental_phase2	5.0	215	0.7175925925925926	0.5416666666666666	1.0	-0.5757046751006764	0.14412205298063943	0.7171942828057172	0.5198324801675198	1.0	-0.5745267053775142
462	experimental_phase2	4.0	215	0.9953703703703703	0.25925925925925924	0.5185185185185185	-2.602330427657113	0.002015291235325575	0.9953740046259953	0.25145774854225145	0.5029154970845029	-2.602599708548637
463	experimental_phase2	4.0	215	nan	nan	nan	nan	nan	nan	nan	nan	nan
464	experimental_phase2	5.0	215	0.6712962962962963	0.5601851851851852	1.0	-0.44349545297500625	0.17308574891595602	0.6689273310726689	0.5303584696415303	1.0	-0.43695313240183875
465	experimental_phase2	7.0	215	0.47685185185185186	0.6990740740740741	0.9537037037037037	0.05805639979465226	0.32161652644575867	0.47525552474447524	0.6878663121336879	0.9505110494889505	0.062065024745297674
466	experimental_phase2	6.0	215	0.5462962962962963	0.6759259259259259	1.0	-0.11630930996408784	0.2625717438448055	0.5443004556995443	0.44656055343944656	0.8931211068788931	-0.11127397949434772
467	experimental_phase2	4.0	215	0.9351851851851852	0.5416666666666666	1.0	-1.5155640243888735	0.02910238170430711	0.9351170648829351	0.5253274746725253	1.0	-1.5150258012950135
468	experimental_phase2	10.0	215	0.09722222222222222	0.9444444444444444	0.19444444444444445	1.2975429286165534	1.0122344564170116	0.09355690644309356	0.9391990608009392	0.18711381288618711	1.3191654296970765
469	experimental_phase2	5.0	215	0.6157407407407407	0.5462962962962963	1.0	-0.2943132895814767	0.21060211018384514	0.6139523860476139	0.5303834696165304	1.0	-0.28963533996015206
470	experimental_phase2	7.0	215	0.18518518518518517	0.9398148148148148	0.37037037037037035	0.8957798188835894	0.7323937598229685	0.1815068184931815	0.9346830653169347	0.363013636986363	0.9096376481542519
471	experimental_phase2	4.0	215	nan	nan	nan	nan	nan	nan	nan	nan	nan
472	experimental_phase2	4.0	215	0.9907407407407407	0.18055555555555555	0.3611111111111111	-2.3550840094933703	0.004039977801740079	0.9907210092789908	0.1674028325971674	0.3348056651943348	-2.354292903717152
473	experimental_phase2	6.0	215	0.7824074074074074	0.5416666666666666	1.0	-0.7803494979822506	0.10656704653725733	0.7813302186697814	0.5346094653905346	1.0	-0.7766936017108733
474	experimental_phase2	6.0	215	0.5925925925925926	0.6666666666666666	1.0	-0.2342191939146195	0.22724378150306254	0.58997141002859	0.6513413486586513	1.0	-0.22747143332768985
475	experimental_phase2	7.0	215	0.4305555555555556	0.7129629629629629	0.8611111111111112	0.17495994016573252	0.36597080259699577	0.42818757181242817	0.6932473067526932	0.8563751436248563	0.18099035877319003
476	experimental_phase2	5.0	215	0.6203703703703703	0.6712962962962963	1.0	-0.3064536576906015	0.20734895278612325	0.6189623810376189	0.664971335028665	1.0	-0.3027567603988651
477	experimental_phase2	7.0	215	0.41203703703703703	0.7129629629629629	0.8240740740740741	0.22230806518787752	0.3850637445060181	0.4091775908224092	0.5028394971605028	0.8183551816448184	0.22966102665845392
478	experimental_phase2	4.0	215	0.9953703703703703	0.2175925925925926	0.4351851851851852	-2.602330427657113	0.002015291235325575	0.9951740048259952	0.20935579064420937	0.41871158128841873	-2.588053803112853
479	experimental_phase2	6.0	215	0.5416666666666666	0.7731481481481481	1.0	-0.10463345561407526	0.26626788940476925	0.5395164604835395	0.5017574982425017	1.0	-0.09921561250695034
480	experimental_phase2	6.0	215	0.6944444444444444	0.6203703703703703	1.0	-0.5084880591093566	0.15836249209524966	0.6933673066326934	0.44784255215744784	0.8956851043148957	-0.5054178464722607
481	experimental_phase2	8.0	215	0.42592592592592593	0.7361111111111112	0.8518518518518519	0.1867561210637371	0.3706659238053756	0.42333657666342334	0.6283133716866283	0.8466731533268467	0.19336496264639372
482	experimental_phase2	6.0	215	0.7453703703703703	0.5138888888888888	1.0	-0.6599915386195615	0.1276278751190812	0.7444412555587444	0.4087815912184088	0.8175631824368176	-0.657098646923532
483	experimental_phase2	14.0	215	0.009259259259259259	1.0	0.018518518518518517	2.355084009493372	2.03342375548695	0.004550995449004551	0.8605041394958605	0.009101990898009102	2.6081994266579573
484	experimental_phase2	5.0	215	0.8101851851851852	0.42592592592592593	0.8518518518518519	-0.8785789199489705	0.09141570246463643	0.8096271903728096	0.4087115912884087	0.8174231825768175	-0.8765232929047418
485	experimental_phase2	6.0	215	0.625	0.7083333333333334	1.0	-0.31863936396437514	0.2041199826559248	0.6234743765256234	0.6974423025576975	1.0	-0.3146186107201903
486	experimental_phase2	7.0	215	0.35648148148148145	0.8148148148148148	0.7129629629629629	0.3678796658204571	0.44796302597844906	0.35362164637835364	0.6323733676266323	0.7072432927567073	0.37556099514198427
487	experimental_phase2	7.0	215	0.26851851851851855	0.8379629629629629	0.5370370370370371	0.6172997419177134	0.5710257575879936	0.2647927352072648	0.8279221720778279	0.5295854704145296	0.628638925730179
488	experimental_phase2	6.0	215	0.6342592592592593	0.6620370370370371	1.0	-0.3431554982017413	0.1977331839945241	0.6327543672456327	0.6415523584476416	1.0	-0.33915725884683007
489	experimental_phase2	6.0	215	0.4398148148148148	0.8333333333333334	0.8796296296296297	0.1514387426771959	0.3567301458620831	0.436999563000437	0.520973479026521	0.873999126000874	0.15858083900960196
490	experimental_phase2	6.0	215	0.5277777777777778	0.75	1.0	-0.06968492031845568	0.2775488998144583	0.5256834743165257	0.7394332605667394	1.0	-0.06442345884402328
491	experimental_phase2	5.0	215	0.5416666666666666	0.6620370370370371	1.0	-0.10463345561407526	0.26626788940476925	0.5401864598135402	0.6465833534166466	1.0	-0.10090348024781257
492	experimental_phase2	8.0	215	0.16666666666666666	0.9120370370370371	0.3333333333333333	0.9674215661017012	0.7781512503836436	0.16335183664816336	0.7535842464157536	0.3267036732963267	0.9807750728347999
493	experimental_phase2	12.0	215	0.032407407407407406	0.9814814814814815	0.06481481481481481	1.8465332589291994	1.4893557111366742	0.02790997209002791	0.9767770232229768	0.05581994418005582	1.9124387310425441
494	experimental_phase2	6.0	215	0.47685185185185186	0.7453703703703703	0.9537037037037037	0.05805639979465226	0.32161652644575867	0.47339552660447337	0.7403102596897403	0.9467910532089467	0.06673703141376981
495	experimental_phase2	9.0	215	0.16203703703703703	0.8703703703703703	0.32407407407407407	0.9861203186033465	0.7903857068006552	0.15745384254615746	0.678965321034679	0.3149076850923149	1.0049774981942632
496	experimental_phase2	4.0	215	0.9953703703703703	0.21296296296296297	0.42592592592592593	-2.602330427657113	0.002015291235325575	0.9954490045509955	0.20396679603320397	0.40793359206640795	-2.6081994266579605
497	experimental_phase2	5.0	215	0.8472222222222222	0.2916666666666667	0.5833333333333334	-1.0245923925400986	0.07200266142050142	0.8465141534858465	0.13521586478413522	0.27043172956827044	-1.021596968591368
498	experimental_phase2	6.0	215	0.4166666666666667	0.8518518518518519	0.8333333333333334	0.2104283942479247	0.38021124171160603	0.4137775862224138	0.8466391533608466	0.8275551724448276	0.21783820958062494
499	experimental_phase2	3.0	215	nan	nan	nan	nan	nan	nan	nan	nan	nan
500	experimental_phase2	6.0	215	0.6157407407407407	0.6759259259259259	1.0	-0.2943132895814767	0.21060211018384514	0.6146753853246146	0.48332051667948334	0.9666410333589667	-0.2915257809763902
501	experimental_phase2	8.0	215	0.2361111111111111	0.9120370370370371	0.4722222222222222	0.7188680528227157	0.6268835750529945	0.2320887679112321	0.9024010975989024	0.4641775358224642	0.7319853070747548
502	experimental_phase2	5.0	215	0.6388888888888888	0.5277777777777778	1.0	-0.3554904178395308	0.19457466474969443	0.6374533625466374	0.5208314791685208	1.0	-0.35165998292953315
503	experimental_phase2	8.0	215	0.09259259259259259	0.9490740740740741	0.18518518518518517	1.3249576888929773	1.0334237554869496	0.08828391171608828	0.6695463304536695	0.17656782343217656	1.3513984707056985
504	experimental_phase2	6.0	215	0.6296296296296297	0.6805555555555556	1.0	-0.33087257172641926	0.20091484278071337	0.6273373726626273	0.6749133250866749	1.0	-0.32480949925627206
505	experimental_phase2	8.0	215	0.18981481481481483	0.9166666666666666	0.37962962962962965	0.8785789199489703	0.7216698944311953	0.18587581412418588	0.9026520973479026	0.37175162824837177	0.8931971048366342
506	experimental_phase2	6.0	215	0.36574074074074076	0.8240740740740741	0.7314814814814815	0.3431554982017412	0.4368266598604894	0.362995637004363	0.7991812008187992	0.725991274008726	0.3504629723381045
507	experimental_phase2	6.0	215	0.6759259259259259	0.6527777777777778	1.0	-0.4563363227721895	0.1701008953664938	0.6755943244056756	0.6466033533966467	1.0	-0.45541410289470674
508	experimental_phase2	8.0	215	0.0787037037037037	0.9537037037037037	0.1574074074074074	1.4138450348336942	1.104004829772657	0.07463092536907463	0.9253440746559254	0.14926185073814927	1.4421436591574173
509	experimental_phase2	5.0	215	0.8981481481481481	0.2638888888888889	0.5277777777777778	-1.2710701213098394	0.04665202122070485	0.8977881022118978	0.25623074376925625	0.5124614875385125	-1.2690484186678244
510	experimental_phase2	8.0	215	0.23148148148148148	0.9074074074074074	0.46296296296296297	0.7339766603578388	0.635483746814912	0.2282007717992282	0.8976761023238977	0.4564015435984564	0.7447852657196413
511	experimental_phase2	6.0	215	0.625	0.7638888888888888	1.0	-0.31863936396437514	0.2041199826559248	0.6233523766476233	0.5537114462885537	1.0	-0.3142973026172398
512	experimental_phase2	4.0	215	0.9953703703703703	0.25925925925925924	0.5185185185185185	-2.602330427657113	0.002015291235325575	0.9954220045779955	0.25083374916625084	0.5016674983325017	-2.6061741029518464
513	experimental_phase2	4.0	215	0.9814814814814815	0.18055555555555555	0.3611111111111111	-2.0853555660318293	0.00811789022217945	0.9811710188289812	0.15813584186415813	0.31627168372831627	-2.0785583519334594
514	experimental_phase2	6.0	215	0.5462962962962963	0.7175925925925926	1.0	-0.11630930996408784	0.2625717438448055	0.5441674558325442	0.7015992984007016	1.0	-0.11093853417310387
515	experimental_phase2	4.0	215	0.9675925925925926	0.25	0.5	-1.846533258929199	0.01430746503987691	0.9675310324689675	0.21426578573421426	0.4285315714684285	-1.8456851472086602
516	experimental_phase2	16.0	215	0.004629629629629629	1.0	0.009259259259259259	2.602330427657114	2.3344537511509307	9.99999000001e-07	0.9953940046059954	1.999998000002e-06	4.753424510911064
517	experimental_phase2	6.0	215	0.6990740740740741	0.6712962962962963	1.0	-0.5217393083883999	0.15547680385776147	0.6988983011016989	0.6645153354846645	1.0	-0.5212345367737201
518	experimental_phase2	8.0	215	0.19907407407407407	0.9351851851851852	0.39814814814814814	0.8449331792930638	0.7009852955713444	0.19627980372019627	0.7722112277887722	0.39255960744039253	0.8549847190034007
519	experimental_phase2	6.0	215	0.5925925925925926	0.7916666666666666	1.0	-0.2342191939146195	0.22724378150306254	0.5906824093175906	0.7811552188447811	1.0	-0.2293007361411914
520	experimental_phase2	6.0	215	0.6435185185185185	0.6435185185185185	1.0	-0.367879665820457	0.19143895089683582	0.6423263576736423	0.5303504696495304	1.0	-0.3646840251412386
521	experimental_phase2	6.0	215	0.7962962962962963	0.49074074074074076	0.9814814814814815	-0.8284646485811346	0.09892530424338199	0.7944192055807944	0.4844525155474845	0.968905031094969	-0.8218512015721166
522	experimental_phase2	4.0	215	0.9629629629629629	0.33796296296296297	0.6759259259259259	-1.7861555612610762	0.01639041618816937	0.9626030373969626	0.3299306700693299	0.6598613401386598	-1.7817259976513256
523	experimental_phase2	5.0	215	0.7731481481481481	0.39814814814814814	0.7962962962962963	-0.7492547032247756	0.11173728000334764	0.7723472276527723	0.39067660932339066	0.7813532186467813	-0.7465991780969369
524	experimental_phase2	6.0	215	0.7037037037037037	0.5972222222222222	1.0	-0.5350828150863223	0.15261016320615833	0.7023902976097024	0.5867004132995867	1.0	-0.5312877329058528
525	experimental_phase2	5.0	215	0.6944444444444444	0.47685185185185186	0.9537037037037037	-0.5084880591093566	0.15836249209524966	0.6924643075356924	0.4610955389044611	0.9221910778089222	-0.5028476562093733
526	experimental_phase2	4.0	215	0.9861111111111112	0.4398148148148148	0.8796296296296297	-2.200410581210034	0.006074147712193152	0.985973014026986	0.42324557675442326	0.8464911535088465	-2.1965308165277895
527	experimental_phase2	6.0	215	0.6157407407407407	0.7777777777777778	1.0	-0.2943132895814767	0.21060211018384514	0.6137823862176138	0.5583734416265583	1.0	-0.289190988437178
528	experimental_phase2	4.0	215	nan	nan	nan	nan	nan	nan	nan	nan	nan
529	experimental_phase2	11.0	215	0.09722222222222222	0.9305555555555556	0.19444444444444445	1.2975429286165534	1.0122344564170116	0.09287790712209287	0.762055237944762	0.18575581424418575	1.3232392886794924
530	experimental_phase2	4.0	215	0.9953703703703703	0.18518518518518517	0.37037037037037035	-2.602330427657113	0.002015291235325575	0.9952990047009953	0.1765068234931765	0.353013646986353	-2.597080429469995
531	experimental_phase2	5.0	215	0.8009259259259259	0.32407407407407407	0.6481481481481481	-0.8449331792930638	0.09640764802213547	0.7994212005787994	0.12085187914812086	0.24170375829624172	-0.8395556067073996
532	experimental_phase2	6.0	215	0.5509259259259259	0.7824074074074074	1.0	-0.1280010423545018	0.2589067897584001	0.5487694512305488	0.539007460992539	1.0	-0.12255297071948101
533	experimental_phase2	7.0	215	0.3194444444444444	0.7777777777777778	0.6388888888888888	0.46925288381280217	0.4956046604136756	0.31566968433031567	0.6047033952966047	0.6313393686606313	0.4798425300248884
534	experimental_phase2	5.0	215	0.6574074074074074	0.5138888888888888	1.0	-0.4053977219782403	0.1821654067678744	0.655974344025656	0.49222650777349225	0.9844530155469845	-0.4015009865550472
535	experimental_phase2	7.0	215	0.3333333333333333	0.8101851851851852	0.6666666666666666	0.43072729929545756	0.4771212547196625	0.32954367045632954	0.8047331952668048	0.6590873409126591	0.44117357656260536
536	experimental_phase2	6.0	215	0.4861111111111111	0.7916666666666666	0.9722222222222222	0.0348213172603477	0.31326445208099285	0.4842185157814842	0.5581644418355581	0.9684370315629685	0.039568637418014335
537	experimental_phase2	9.0	215	0.14351851851851852	0.9120370370370371	0.28703703703703703	1.064644051938388	0.8430920573166583	0.1389068610931389	0.9074510925489074	0.2778137221862778	1.085243726696478
538	experimental_phase2	8.0	215	0.09259259259259259	0.9675925925925926	0.18518518518518517	1.3249576888929773	1.0334237554869496	0.08821791178208822	0.9440150559849441	0.17643582356417645	1.3518108773514363
539	experimental_phase2	6.0	215	0.6157407407407407	0.6620370370370371	1.0	-0.2943132895814767	0.21060211018384514	0.6137763862236137	0.6513323486676513	1.0	-0.2891753064859327
540	experimental_phase2	4.0	215	0.9722222222222222	0.3287037037037037	0.6574074074074074	-1.9145058250555569	0.012234456417011635	0.9722770277229723	0.3208916791083209	0.6417833582166418	-1.9153652109326367
541	experimental_phase2	5.0	215	0.8611111111111112	0.2824074074074074	0.5648148148148148	-1.0853249080767589	0.06494080693301456	0.8608891391108608	0.27365972634027363	0.5473194526805473	-1.0843227498855055
542	experimental_phase2	5.0	215	0.6527777777777778	0.5	1.0	-0.3928308136497295	0.185234638495551	0.6516563483436516	0.4923845076154924	0.9847690152309848	-0.3897961332095342
543	experimental_phase2	5.0	215	0.8796296296296297	0.2638888888888889	0.5277777777777778	-1.1731373249266583	0.05570015019810193	0.8795591204408796	0.14004385995614005	0.2800877199122801	-1.1727856873909581
544	experimental_phase2	9.0	215	0.12037037037037036	0.9166666666666666	0.24074074074074073	1.1731373249266583	0.9194804031801129	0.11623788376211623	0.9116760883239117	0.23247576752423246	1.1940056255037939
545	experimental_phase2	4.0	215	0.9907407407407407	0.18981481481481483	0.37962962962962965	-2.3550840094933703	0.004039977801740079	0.9907830092169908	0.18116481883518115	0.3623296376703623	-2.3567836834064315
546	experimental_phase2	7.0	215	0.33796296296296297	0.7546296296296297	0.6759259259259259	0.4180289841784325	0.471130891030475	0.334017665982334	0.7441372558627442	0.668035331964668	0.42884595649852986
547	experimental_phase2	4.0	215	0.9953703703703703	0.1574074074074074	0.3148148148148148	-2.602330427657113	0.002015291235325575	0.9954270045729954	0.14857385142614857	0.29714770285229714	-2.606548357000907
548	experimental_phase2	6.0	215	0.6851851851851852	0.6898148148148148	1.0	-0.4822482148379233	0.1641920357559735	0.6831563168436832	0.5305554694445306	1.0	-0.47654330091986863
549	experimental_phase2	12.0	215	0.16666666666666666	0.8842592592592593	0.3333333333333333	0.9674215661017012	0.7781512503836436	0.16244683755316244	0.7859322140677859	0.3248936751063249	0.9844512799466542
550	experimental_phase2	3.0	215	nan	nan	nan	nan	nan	nan	nan	nan	nan
551	experimental_phase2	6.0	215	0.6203703703703703	0.7222222222222222	1.0	-0.3064536576906015	0.20734895278612325	0.6186323813676187	0.7162702837297162	1.0	-0.30189089448355605
552	experimental_phase2	6.0	215	0.7129629629629629	0.7407407407407407	1.0	-0.5620615648282653	0.14693303031446786	0.7123432876567124	0.7343752656247344	1.0	-0.5602434047468837
553	experimental_phase2	6.0	215	0.5648148148148148	0.6805555555555556	1.0	-0.16318805563086275	0.24809392047618273	0.5629104370895629	0.6750853249146751	1.0	-0.15835239228285966
554	experimental_phase2	8.0	215	0.1111111111111111	0.9675925925925926	0.2222222222222222	1.22064034884735	0.9542425094393249	0.1073958926041074	0.9629030370969629	0.2147917852082148	1.240496561538852
555	experimental_phase2	4.0	215	0.9814814814814815	0.25925925925925924	0.5185185185185185	-2.0853555660318293	0.00811789022217945	0.9814020185979814	0.23755476244523754	0.4751095248904751	-2.083606637036955
556	experimental_phase2	6.0	215	0.625	0.6805555555555556	1.0	-0.31863936396437514	0.2041199826559248	0.6234923765076235	0.6742843257156743	1.0	-0.31466601958272017
557	experimental_phase2	10.0	215	0.08333333333333333	0.9629629629629629	0.16666666666666666	1.3829941271006383	1.0791812460476249	0.0786899213100787	0.9585490414509585	0.1573798426201574	1.4139389015378512
558	experimental_phase2	3.0	215	nan	nan	nan	nan	nan	nan	nan	nan	nan
559	experimental_phase2	6.0	215	0.5925925925925926	0.7361111111111112	1.0	-0.2342191939146195	0.22724378150306254	0.5904674095325905	0.49794250205749796	0.9958850041149959	-0.22874749077920006
560	experimental_phase2	9.0	215	0.17592592592592593	0.8657407407407407	0.35185185185185186	0.9310033102379446	0.7546701545341208	0.17152482847517153	0.698056301943698	0.34304965695034306	0.9481567585470015
561	experimental_phase2	10.0	215	0.037037037037037035	0.9768518518518519	0.07407407407407407	1.7861555612610769	1.4313637641589874	0.03259096740903259	0.9628640371359629	0.06518193481806518	1.8440082709256163
562	experimental_phase2	6.0	215	0.7453703703703703	0.4861111111111111	0.9722222222222222	-0.6599915386195615	0.1276278751190812	0.7436482563517437	0.38181161818838183	0.7636232363767637	-0.6546339079543364
563	experimental_phase2	7.0	215	0.25925925925925924	0.9120370370370371	0.5185185185185185	0.6456307492759821	0.5862657241447304	0.25592874407125593	0.8974891025108975	0.5118574881425119	0.6559481467555048
564	experimental_phase2	4.0	215	0.9907407407407407	0.39351851851851855	0.7870370370370371	-2.3550840094933703	0.004039977801740079	0.9906630093369907	0.38186461813538186	0.7637292362707637	-2.3519759689578716
565	experimental_phase2	5.0	215	0.8518518518518519	0.33796296296296297	0.6759259259259259	-1.044408794872596	0.06963592814139442	0.8508131491868508	0.1854908145091855	0.370981629018371	-1.0399272489851719
566	experimental_phase2	5.0	215	0.8194444444444444	0.3148148148148148	0.6296296296296297	-0.9132499266836088	0.08648048478912428	0.8188401811598188	0.13085986914013087	0.26171973828026174	-0.91095395012483
567	experimental_phase2	4.0	215	0.9907407407407407	0.47685185185185186	0.9537037037037037	-2.3550840094933703	0.004039977801740079	0.9906970093029906	0.46503553496446504	0.9300710699289301	-2.353332639501719
568	experimental_phase2	6.0	215	0.49537037037037035	0.7638888888888888	0.9907407407407407	0.011605021012730296	0.3050699734657213	0.49357350642649356	0.7483182516817484	0.9871470128529871	0.01610952725330632
569	experimental_phase2	6.0	215	0.6064814814814815	0.6712962962962963	1.0	-0.2701601653137345	0.2171824554951666	0.6048163951836049	0.6652483347516652	1.0	-0.265833801595322
570	experimental_phase2	8.0	215	0.19444444444444445	0.9120370370370371	0.3888888888888889	0.8616341201741723	0.7112044607530305	0.1901208098791901	0.9077850922149078	0.3802416197583802	0.8774511891663426
571	experimental_phase2	6.0	215	0.6342592592592593	0.6805555555555556	1.0	-0.3431554982017413	0.1977331839945241	0.6317013682986317	0.5068124931875068	1.0	-0.3363628460858558
572	experimental_phase2	4.0	215	0.9629629629629629	0.5370370370370371	1.0	-1.7861555612610762	0.01639041618816937	0.9628980371019629	0.5209474790525209	1.0	-1.7853539333873747
573	experimental_phase2	6.0	215	0.6296296296296297	0.6990740740740741	1.0	-0.33087257172641926	0.20091484278071337	0.628075371924628	0.6925983074016926	1.0	-0.32676021061695304
574	experimental_phase2	7.0	215	0.25462962962962965	0.8518518518518519	0.5092592592592593	0.6599915386195615	0.594091061656687	0.2516177483822516	0.6041983958016042	0.5032354967645032	0.6694076127322863
575	experimental_phase2	13.0	215	0.023148148148148147	0.9907407407407407	0.046296296296296294	1.9926818479586275	1.6354837468149122	0.01866298133701866	0.9812590187409812	0.03732596267403732	2.082180752550799
576	experimental_phase2	4.0	215	0.9398148148148148	0.4675925925925926	0.9351851851851852	-1.5532208980015314	0.026957713237718	0.9398200601799398	0.4411455588544411	0.8822911177088822	-1.553264826579236
577	experimental_phase2	4.0	215	0.9953703703703703	0.26851851851851855	0.5370370370370371	-2.602330427657113	0.002015291235325575	0.9953810046189954	0.26035673964326034	0.5207134792865207	-2.603118906855973
578	experimental_phase2	4.0	215	0.9814814814814815	0.27314814814814814	0.5462962962962963	-2.0853555660318293	0.00811789022217945	0.9814090185909814	0.2509357490642509	0.5018714981285018	-2.0837604467533115
579	experimental_phase2	8.0	215	0.037037037037037035	0.9907407407407407	0.07407407407407407	1.7861555612610769	1.4313637641589874	0.032501967498032504	0.9395090604909395	0.06500393499606501	1.845231053821999
580	experimental_phase2	6.0	215	0.5231481481481481	0.7916666666666666	1.0	-0.05805639979465226	0.2813753076675112	0.5212554787445213	0.7627652372347627	1.0	-0.05330481667173335
581	experimental_phase2	4.0	215	0.9722222222222222	0.24537037037037038	0.49074074074074076	-1.9145058250555569	0.012234456417011635	0.9723090276909723	0.2145877854122146	0.4291755708244292	-1.915867646073402
582	experimental_phase2	5.0	215	0.7592592592592593	0.41203703703703703	0.8240740740740741	-0.7039217888285135	0.11960990310323298	0.7572782427217573	0.4047265952734047	0.8094531905468094	-0.6975742104472828
583	experimental_phase2	6.0	215	0.7407407407407407	0.5879629629629629	1.0	-0.645630749275982	0.13033376849500614	0.7401912598087402	0.45505854494145503	0.9101170898829101	-0.643935160694384
584	experimental_phase2	4.0	215	0.9953703703703703	0.35185185185185186	0.7037037037037037	-2.602330427657113	0.002015291235325575	0.9955400044599956	0.34445165554834445	0.6889033110966889	-2.615105453095121
585	experimental_phase2	4.0	215	nan	nan	nan	nan	nan	nan	nan	nan	nan
586	experimental_phase2	6.0	215	0.5555555555555556	0.6805555555555556	1.0	-0.13971029888186212	0.255272505103306	0.5524764475235525	0.6706333293666706	1.0	-0.131920586893812
587	experimental_phase2	8.0	215	0.11574074074074074	0.9490740740740741	0.23148148148148148	1.196551326901559	0.9365137424788933	0.11104488895511104	0.94002305997694	0.22208977791022208	1.2209900743297943
588	experimental_phase2	13.0	215	0.046296296296296294	0.9722222222222222	0.09259259259259259	1.6818775202575997	1.334453751150931	0.041863958136041865	0.9628750371249629	0.08372791627208373	1.7294537554274185
589	experimental_phase2	4.0	215	0.9259259259259259	0.5092592592592593	1.0	-1.446103592918175	0.0334237554869497	0.9253670746329253	0.49297150702849296	0.9859430140569859	-1.4421294772978248
590	experimental_phase2	7.0	215	0.33796296296296297	0.8564814814814815	0.6759259259259259	0.4180289841784325	0.471130891030475	0.3350856649143351	0.8506721493278506	0.6701713298286702	0.42591287918325627
591	experimental_phase2	5.0	215	0.6435185185185185	0.5416666666666666	1.0	-0.367879665820457	0.19143895089683582	0.6422883577116423	0.5116754883245117	1.0	-0.3645822259304595
592	experimental_phase2	5.0	215	0.7037037037037037	0.49074074074074076	0.9814814814814815	-0.5350828150863223	0.15261016320615833	0.7023772976227024	0.47022452977547025	0.9404490595509405	-0.5312502077980578
593	experimental_phase2	6.0	215	0.5092592592592593	0.7361111111111112	1.0	-0.023211605212385036	0.2930610659927058	0.5062884937115063	0.725982274017726	1.0	-0.01576356896625639
594	experimental_phase2	4.0	215	0.9629629629629629	0.35648148148148145	0.7129629629629629	-1.7861555612610762	0.01639041618816937	0.9631010368989631	0.3158936841063159	0.6317873682126318	-1.787864161428108
595	experimental_phase2	4.0	215	0.9861111111111112	0.19907407407407407	0.39814814814814814	-2.200410581210034	0.006074147712193152	0.985995014004986	0.18086681913318087	0.36173363826636173	-2.19714668299888
596	experimental_phase2	6.0	215	0.6018518518518519	0.6851851851851852	1.0	-0.2581433244208951	0.22051039884409412	0.5992854007145992	0.47454352545647455	0.9490870509129491	-0.25149788320572675
597	experimental_phase2	5.0	215	0.7824074074074074	0.38425925925925924	0.7685185185185185	-0.7803494979822506	0.10656704653725733	0.7804812195187805	0.3776276223723776	0.7552552447447552	-0.7738194633651828
